"","school_utd_rank","school_utd_id","phd_utd_rank","phd_utd_id","name","school","school_fire_id","rank","joinyear","USNWR_Name","CityState","USNWRLocation","Zip","Degrees","DepartmentSchool1","DepartmentSchool2","school_usnwr_rank","USNWR_rank_orig","usnwr_type","enrollment","phd_orig","phd","degree","phdyear","sample"
"371",16,16,5,5,"Li, Ye","Ohio State University",449,"Asst","2017","Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","Columbia","Columbia University","PHD",NA,"UTD"
"372",16,16,9,9,"Stulz, Rene M.","Ohio State University",449,"Prof","1983","Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","MIT","Massachusetts Inst of Tech","PHD",1980,"UTD"
"373",16,16,9,9,"Weisbach, Michael S.","Ohio State University",449,"Prof",NA,"Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","MIT","Massachusetts Inst of Tech","PHD",1988,"UTD"
"374",16,16,9,9,"Erel, Isil","Ohio State University",449,"Prof",NA,"Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","MIT","Massachusetts Inst of Tech","PHD",2006,"UTD"
"375",16,16,9,9,"Liebersohn, C. Jack","Ohio State University",449,"Asst","2018","Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","MIT","Massachusetts Inst of Tech","PHD",2018,"UTD"
"376",16,16,28,28,"Werner, Ingrid M.","Ohio State University",449,"Prof","1998","Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","Rochester","University of Rochester","PHD",1990,"UTD"
"377",16,16,28,28,"Wruck, Karen H.","Ohio State University",449,"Prof","1999","Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","Rochester","University of Rochester","PHD",1988,"UTD"
"378",16,16,NA,NA,"Karnaukh, Nina","Ohio State University",449,"Assoc","2017","Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","St Gallen","International","PHD",NA,"UTD"
"379",16,16,NA,NA,"Lyonnet, Victor","Ohio State University",449,"Asst","2018","Ohio State University--Columbus","Columbus, OH","Columbus, OH","43210-1155","BS,MBA,MAC,PHD","Department of Finance","Fisher Col of Business",53,"53","National Universities","33,501","Ecole Pl","International","PHD",NA,"UTD"
"380",17,17,1,1,"Kozak, Serhiy","University of Maryland",336,"Asst",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Chicago","University of Chicago","PHD",2013,"UTD"
"381",17,17,1,1,"Kyle, Albert S. (Pete)","University of Maryland",336,"Prof",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Chicago","University of Chicago","PHD",1981,"UTD"
"382",17,17,4,4,"Tate, Geoffrey","University of Maryland",336,"Prof",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Harvard","Harvard University","PHD",2003,"UTD"
"383",17,17,4,4,"Maksimovic, Vojislav (Max)","University of Maryland",336,"Prof",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Harvard","Harvard University","PHD",1986,"UTD"
"384",17,17,5,5,"Loewenstein, Mark","University of Maryland",336,"Assoc",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Columbia","Columbia University","PHD",1996,"UTD"
"385",17,17,5,5,"Slutzky, Pablo","University of Maryland",336,"Asst",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Columbia","Columbia University","PHD",2017,"UTD"
"386",17,17,6,6,"Wermers, Russell R.","University of Maryland",336,"C-Pr",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","UCLA","Univ of Calif, Los Angeles","PHD",1995,"UTD"
"387",17,17,9,9,"He, Alex Xi","University of Maryland",336,"Asst","2019","University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","MIT","Massachusetts Inst of Tech","PHD",2019,"UTD"
"388",17,17,12,12,"Faulkender, Michael W.","University of Maryland",336,"Prof",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Nrthwstrn","Northwestern University","PHD",2002,"UTD"
"389",17,17,16,16,"Unal, Haluk","University of Maryland",336,"Prof",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Ohio State","Ohio State University","PHD",1985,"UTD"
"390",17,17,17,17,"Yang, Liu","University of Maryland",336,"Assoc",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Maryland","University of Maryland","PHD",2006,"UTD"
"391",17,17,28,28,"Mathews, Richmond D.","University of Maryland",336,"Assoc",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Rochester","University of Rochester","PHD",2003,"UTD"
"392",17,17,33,33,"Heston, Steven L.","University of Maryland",336,"Prof",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Car Mellon","Carnegie Mellon University","PHD",1990,"UTD"
"393",17,17,77,77,"Senbet, Lemma W.","University of Maryland",336,"Prof",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","SUNY-Buff","SUNY at Buffalo","PHD",1975,"UTD"
"394",17,17,NA,NA,"Han, Brandon Yueyang","University of Maryland",336,"Asst",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","London Ec","International","PHD",2019,"UTD"
"395",17,17,NA,NA,"Bustamante, MariaCecilia","University of Maryland",336,"Asst",NA,"University of Maryland--College Park","College Park, MD","College Park, MD","20742-1815","BS,MBA,PHD","Department of Finance","R.H. Smith Sch of Bus",58,"58","National Universities","36,890","Lausanne","International","PHD",2009,"UTD"
"396",18,18,1,1,"Almeida, Heitor","University of Illinois",262,"Prof",NA,"University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Chicago","University of Chicago","PHD",2000,"UTD"
"397",18,18,1,1,"Xu, Qiping","University of Illinois",262,"Asst","2019","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Chicago","University of Chicago","PHD",2015,"UTD"
"398",18,18,1,1,"Kronlund, Mathias","University of Illinois",262,"Asst","2011","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Chicago","University of Chicago","PHD",2011,"UTD"
"399",18,18,1,1,"Johnson, Timothy C.","University of Illinois",262,"Prof","2006","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Chicago","University of Chicago","PHD",1999,"UTD"
"400",18,18,1,1,"Reif, Julian","University of Illinois",262,"Asst",NA,"University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Chicago","University of Chicago","PHD",2012,"UTD"
"401",18,18,3,3,"Choi, Jaewon","University of Illinois",262,"Assoc","2010","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","NYU","New York University","PHD",2010,"UTD"
"402",18,18,3,3,"Chinco, Alex","University of Illinois",262,"Asst","2013","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","NYU","New York University","PHD",2013,"UTD"
"403",18,18,3,3,"Irani, Rustom","University of Illinois",262,"Asst","2013","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","NYU","New York University","PHD",2013,"UTD"
"404",18,18,4,4,"Clark-Joseph, Adam","University of Illinois",262,"Asst",NA,"University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Harvard","Harvard University","PHD",2013,"UTD"
"405",18,18,4,4,"Pollet, Joshua","University of Illinois",262,"Asst","2004","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Harvard","Harvard University","PHD",2004,"UTD"
"406",18,18,7,7,"Tchistyi, Alexei V.","University of Illinois",262,"Assoc","2014","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Stanford","Stanford University","PHD",2005,"UTD"
"407",18,18,8,8,"Kiku, Dana","University of Illinois",262,"Assoc","2013","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Duke","Duke University","PHD",2007,"UTD"
"408",18,18,9,9,"Pennacchi, George G.","University of Illinois",262,"Prof","1990","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","MIT","Massachusetts Inst of Tech","PHD",1984,"UTD"
"409",18,18,9,9,"Molitor, David","University of Illinois",262,"Asst","2013","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","MIT","Massachusetts Inst of Tech","PHD",2012,"UTD"
"410",18,18,9,9,"Weisbenner, Scott","University of Illinois",262,"Prof","2000","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","MIT","Massachusetts Inst of Tech","PHD",1999,"UTD"
"411",18,18,9,9,"Pearson, Neil D.","University of Illinois",262,"Prof","1995","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","MIT","Massachusetts Inst of Tech","PHD",1990,"UTD"
"412",18,18,9,9,"Silva, Dejanir","University of Illinois",262,"Asst","2017","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","MIT","Massachusetts Inst of Tech","PHD",2016,"UTD"
"413",18,18,9,9,"Duarte, Victor","University of Illinois",262,"Asst","2019","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","MIT","Massachusetts Inst of Tech","PHD",2018,"UTD"
"414",18,18,9,9,"Deryugina, Tatyana","University of Illinois",262,"Asst","2011","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","MIT","Massachusetts Inst of Tech","PHD",2012,"UTD"
"415",18,18,9,9,"Wang, Jialan","University of Illinois",262,"Asst","2016","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","MIT","Massachusetts Inst of Tech","PHD",2010,"UTD"
"416",18,18,12,12,"Miller, Nolan","University of Illinois",262,"Prof","2009","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Nrthwstrn","Northwestern University","PHD",1999,"UTD"
"417",18,18,14,14,"Fullerton, Don","University of Illinois",262,"Prof","2018","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Berkeley","U of California-Berkeley","PHD",1978,"UTD"
"418",18,18,19,19,"Huang, Jiekun","University of Illinois",262,"Assoc","2013","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Boston Col","Boston College","PHD",2009,"UTD"
"419",18,18,20,20,"DeBrock, Larry","University of Illinois",262,"Prof","1979","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Cornell","Cornell University","PHD",1980,"UTD"
"420",18,18,20,20,"Lakonishok, Josef","University of Illinois",262,"Prof","1987","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Cornell","Cornell University","PHD",1976,"UTD"
"421",18,18,20,20,"Ye, Mao","University of Illinois",262,"Assoc","2018","University of Illinois--Urbana-Champaign","Champaign, IL","Champaign, IL","61820-6980","BS,MS,MBA,PHD","Department of Finance","Gies Col of Business",47,"47","National Universities","34,312","Cornell","Cornell University","PHD",2011,"UTD"
